,ID,SalePrice,BuildingClass,ZoningClass,LotFrontageFt,LotAreaSqFt,StreetType,AlleyAccess,LotShape,LandContour,UtilityAccess,LotConfiguration,LandSlopeType,NeighborhoodName,ConditionPrimary,ConditionSecondary,BuildingType,HouseStyle,OverallQuality,OverallCondition,YearBuilt,YearRemodeled,RoofStyle,RoofMaterial,ExteriorCovering1,ExteriorCovering2,MasonryType,MasonryArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,BasementFinishedArea1,BasementFinishType2,BasementFinishedArea2,BasementUnfinishedSF,TotalBasementSF,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,FirstFloorSF,SecondFloorSF,LowQualitySF,AboveGroundLivingArea,BasementFullBath,BasementHalfBath,FullBathrooms,HalfBathrooms,BedroomsAboveGround,KitchensAboveGround,KitchenQuality,TotalRoomsAboveGround,Functionality,NumberOfFireplaces,FireplaceQuality,GarageType,GarageYearBuilt,GarageFinishType,GarageCapacity,GarageArea,GarageQuality,GarageCondition,DrivewayPaved,WoodDeckArea,OpenPorchArea,EnclosedPorchArea,ThreeSeasonPorchArea,ScreenPorchArea,PoolArea,PoolQuality,FenceType,MiscellaneousFeature,MiscellaneousValue,MonthSold,YearSold,SaleType,SaleCondition,LotFrontageFtnan,MasonryAreanan,GarageYearBuiltnan
3,4,11.84939770159144,0.2941176470588235,0.75,0.38858111692291897,0.3902947416306548,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.7272727272727273,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.6691176470588235,0.6065573770491803,0.0,0.0,0.2,0.4,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.5,1.0,0.25,0.6666666666666666,0.03827072997873848,0.8333333333333333,0.0,0.23116438356164382,0.12373158756137481,1.0,0.75,1.0,1.0,0.39994101331885457,0.36610169491525424,0.0,0.5791574328965412,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.4,0.07476635514018691,0.3333333333333333,0.75,0.4527503526093089,0.6666666666666666,1.0,1.0,0.0,0.06398537477148081,0.4927536231884058,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
840,841,11.84939770159144,0.2941176470588235,0.5,0.4403125963841563,0.4375016262197189,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3181818181818182,0.4,1.0,0.75,1.0,0.5555555555555556,0.875,0.6102941176470588,0.9672131147540984,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.3333333333333333,0.02763997165131113,0.8333333333333333,0.0,0.2208904109589041,0.10998363338788872,1.0,0.5,0.0,1.0,0.33525155489133285,0.3254237288135593,0.0,0.5270903249422836,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,0.41666666666666663,1.0,0.0,0.2,0.4,0.6915887850467289,0.3333333333333333,0.25,0.2820874471086037,0.6666666666666666,1.0,0.5,0.0,0.0,0.4601449275362319,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
1105,1106,12.691580461311874,0.2352941176470588,0.75,0.5701802625425323,0.4391211871746412,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,1.0,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.11764705882352941,0.26229508196721313,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.22625,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,1.0,0.18284904323175052,0.8333333333333333,0.0,0.18450342465753425,0.23944353518821607,1.0,1.0,1.0,1.0,0.5684369417883803,0.5433414043583535,0.0,0.7289207274910523,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.6666666666666666,0.6000000000000001,0.8,0.14953271028037382,0.6666666666666666,0.5,0.5021156558533145,0.6666666666666666,1.0,1.0,0.21703617269544923,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
841,842,11.967180737247824,0.2941176470588235,0.25,0.38858111692291897,0.40773381615244353,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.4,1.0,0.75,1.0,0.4444444444444445,0.875,0.7647058823529411,0.11475409836065574,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2782534246575342,0.10638297872340427,1.0,0.75,1.0,1.0,0.3987577918657257,0.28135593220338984,0.0,0.5404409764748537,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.0,0.4,0.23364485981308408,0.3333333333333333,0.5,0.48377997179125526,1.0,1.0,0.5,0.08168028004667444,0.1425959780621572,0.12318840579710146,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
607,608,12.323855681186558,0.0,0.75,0.48569261471700664,0.35067816832328447,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.2272727272727273,0.4,1.0,0.75,1.0,0.4444444444444445,0.875,0.4264705882352941,0.0819672131147541,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.25,1.0,0.10683912119064494,0.8333333333333333,0.0,0.1254280821917808,0.14664484451718496,1.0,1.0,1.0,1.0,0.45516998022477173,0.43389830508474575,0.0,0.634540795784825,0.3333333333333333,0.0,1.0,0.0,0.375,0.3333333333333333,1.0,0.5,1.0,0.0,0.2,0.8,0.5420560747663551,0.3333333333333333,0.25,0.1622002820874471,0.6666666666666666,1.0,1.0,0.12018669778296381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
772,773,11.580584113444043,0.3529411764705882,0.75,0.5547555324528941,0.3511543356665001,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.8,0.5555555555555556,0.5,0.25,0.5737704918032788,0.0,0.0,0.7000000000000001,0.7000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.6666666666666666,0.07476966690290575,0.16666666666666666,0.08616010854816825,0.2054794520547945,0.1684124386252046,1.0,0.5,1.0,1.0,0.4568677549572291,0.0,0.0,0.4270688463119887,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.4,0.3177570093457944,0.3333333333333333,0.5,0.47390691114245415,0.6666666666666666,1.0,1.0,0.16802800466744455,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,1.0,0.6666666666666666,0.0,0.0,0.0,0.0
236,237,12.130810161029627,0.0,0.75,0.4182081213682387,0.3736857227152879,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.044117647058823525,0.11475409836065574,0.0,0.0,1.0,1.0,0.6666666666666666,0.06125,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.004252303330970942,0.8333333333333333,0.0,0.5950342465753424,0.2314238952536825,1.0,1.0,1.0,1.0,0.5460932751587682,0.0,0.0,0.5104746887261151,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.05607476635514018,0.6666666666666666,0.5,0.34837799717912554,0.6666666666666666,1.0,1.0,0.1540256709451575,0.19195612431444242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
737,738,12.387977448827787,0.2352941176470588,0.75,0.4560656102716869,0.40816451965894474,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.38227739726027393,0.14615384615384616,1.0,1.0,1.0,1.0,0.3755437361952261,0.4358353510895884,0.0,0.5960537787595976,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,1.0,0.75,0.5641748942172073,0.6666666666666666,1.0,1.0,0.0,0.21206581352833637,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
119,120,12.007560729337492,0.2352941176470588,0.75,0.4182081213682387,0.36659851804303734,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,1.0,0.5555555555555556,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3116438356164383,0.11914893617021277,1.0,1.0,1.0,1.0,0.29486015232522256,0.3525423728813559,0.0,0.5208290946149967,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,1.0,0.5,0.2750352609308886,0.6666666666666666,1.0,1.0,0.0,0.043875685557586835,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0
930,931,12.211060187041213,0.0,0.75,0.4611710699445053,0.37704765601308887,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.8636363636363636,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.014705882352941176,0.04918032786885246,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.002834868887313962,0.8333333333333333,0.0,0.6207191780821918,0.23993453355155483,1.0,1.0,1.0,1.0,0.5597604093270605,0.0,0.0,0.5232503927636873,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.018691588785046728,1.0,0.75,0.4301833568406206,0.6666666666666666,1.0,1.0,0.11668611435239205,0.03290676416819013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
49,50,11.751942365440728,0.0,0.75,0.4238592228593645,0.34921739737920543,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.3014705882352941,0.6885245901639345,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.13518781006378455,0.8333333333333333,0.0,0.0821917808219178,0.1563011456628478,1.0,1.0,1.0,1.0,0.3975708593094396,0.0,0.0,0.37163955295650863,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.38317757009345793,0.3333333333333333,0.25,0.27221438645980256,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
177,178,12.058152515453552,0.17647058823529413,0.75,0.4403125963841563,0.46020461026391724,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.2,0.4444444444444445,0.5,0.3529411764705882,0.8032786885245902,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.25,0.6666666666666666,0.010099220411055989,0.16666666666666666,0.2991858887381275,0.23715753424657532,0.172176759410802,1.0,1.0,1.0,1.0,0.5000453931885658,0.32348668280871673,0.0,0.6186878252209094,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.44859813084112143,0.3333333333333333,0.5,0.31805359661495064,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
169,170,12.337100907936577,0.0,0.75,0.4403125963841563,0.4993110984312217,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.8636363636363636,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.625,0.1838235294117647,0.42622950819672134,1.0,1.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.408125,0.6666666666666666,1.0,0.5,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7217465753424657,0.27594108019639935,1.0,0.5,1.0,1.0,0.6173579052564038,0.0,0.0,0.5770911286661518,0.0,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.23364485981308408,0.6666666666666666,0.5,0.3603667136812412,0.6666666666666666,1.0,1.0,0.6697782963827303,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
1377,1378,11.669929213779893,0.17647058823529413,0.75,0.38858111692291897,0.41792458742113436,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.2,0.4444444444444445,0.5,0.5,0.819672131147541,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.07228915662650602,0.16666666666666666,0.28493894165535955,0.06678082191780821,0.16104746317512275,1.0,1.0,1.0,1.0,0.40889152526032735,0.30024213075060535,0.0,0.5550747958038622,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.25,0.0,0.2,0.4,0.29906542056074764,0.3333333333333333,0.5,0.46544428772919605,0.6666666666666666,1.0,1.0,0.0,0.12431444241316271,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
824,825,12.3570755190667,0.0,1.0,0.4996618181262178,0.42176610376597456,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,1.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.6374143835616438,0.24369885433715222,1.0,1.0,1.0,1.0,0.5656515381901506,0.0,0.0,0.5287572764947805,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.0,0.6666666666666666,0.5,0.5472496473906912,0.6666666666666666,1.0,1.0,0.0,0.25594149908592323,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.0,1.0,1.0,0.0,0.0,0.0
231,232,12.90669184092882,0.2352941176470588,0.75,0.7826731042468758,0.48045519958766847,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.10294117647058823,0.22950819672131148,0.0,0.0,1.0,1.0,0.6666666666666666,0.31625000000000003,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.12207654145995749,0.8333333333333333,0.0,0.3309075342465753,0.23927986906710313,1.0,1.0,1.0,1.0,0.5659056055733989,0.6314769975786925,0.0,0.7513969148883737,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,0.8,0.1308411214953271,1.0,0.75,0.5712270803949224,0.6666666666666666,1.0,1.0,0.0,0.26691042047531993,0.36594202898550726,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
104,105,12.040608205802641,0.17647058823529413,0.25,0.4403125963841563,0.34962145886412244,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.0,0.4,1.0,0.75,0.2,0.6666666666666665,0.375,0.5588235294117647,0.9508196721311476,0.0,0.0,0.5,0.2,0.6666666666666666,0.375,0.3333333333333333,0.0,1.0,0.5,0.75,0.25,0.5,0.039688164422395464,0.8333333333333333,0.0,0.34931506849315064,0.17021276595744683,1.0,1.0,1.0,0.3333333333333333,0.49210380459251324,0.28668280871670704,0.0,0.5993772377079463,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.4,0.5233644859813084,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.3833333333333333,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
1068,1069,11.927680619985486,0.8235294117647058,0.25,0.25656146820355463,0.2182030359303877,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.4,1.0,1.0,1.0,0.5555555555555556,0.375,0.2426470588235294,0.5573770491803279,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.6666666666666666,0.14829907866761163,0.8333333333333333,0.0,0.0449486301369863,0.15417348608837972,1.0,0.75,1.0,1.0,0.5116537754388064,0.5956416464891041,0.0,0.7150248020414525,0.3333333333333333,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.8,0.8,0.308411214953271,1.0,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.8494749124854142,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1146,1147,12.100712129872347,0.0,0.75,0.4403125963841563,0.42148670726993065,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.15441176470588236,0.36065573770491804,0.0,0.0,0.2,0.4,0.6666666666666666,0.053125,0.6666666666666666,1.0,0.5,0.75,0.75,0.25,1.0,0.22289156626506024,0.8333333333333333,0.0,0.017123287671232876,0.21243862520458268,1.0,0.5,1.0,1.0,0.5137001562244357,0.0,0.0,0.48019439036488,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.19626168224299065,0.3333333333333333,0.5,0.2842031029619182,0.6666666666666666,1.0,1.0,0.1925320886814469,0.04753199268738574,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
644,645,12.823628446539173,0.0,1.0,0.5175033420618727,0.3827103643529499,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,0.75,0.6000000000000001,0.8888888888888888,0.5,0.0,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.10125,1.0,1.0,1.0,1.0,0.75,0.5,1.0,0.19861800141743444,0.8333333333333333,0.0,0.2761130136986301,0.28903436988543374,1.0,1.0,1.0,1.0,0.6302169413115188,0.0,0.0,0.5891114422758448,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,1.0,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.0,1.0,0.75,0.33709449929478136,0.6666666666666666,1.0,1.0,0.22753792298716452,0.2376599634369287,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.75,1.0,1.0,0.0,0.0,0.0
812,813,10.932981961904135,0.0,0.0,0.4238592228593645,0.37232011809615306,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.4264705882352941,0.9672131147540984,1.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.23116438356164382,0.088379705400982,1.0,0.5,0.0,0.6666666666666666,0.4312905683288064,0.0,0.0,0.4031599154084944,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.16666666666666666,1.0,0.0,0.2,0.6000000000000001,0.5420560747663551,0.3333333333333333,0.5,0.3554301833568406,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0034838709677419357,0.4545454545454545,1.0,0.6666666666666666,0.25,0.0,0.0,0.0
685,686,12.24288661865289,0.8235294117647058,0.75,0.4403125963841563,0.2660574689964559,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.9090909090909092,0.4,1.0,1.0,1.0,0.6666666666666665,0.5,0.16911764705882354,0.3934426229508197,0.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5,0.75,0.75,0.5,1.0,0.14670446491849753,0.5,0.12347354138398914,0.07705479452054795,0.19476268412438627,1.0,0.75,1.0,1.0,0.4808251546515647,0.4358353510895884,0.0,0.6486996026216678,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.75,0.3333333333333333,0.6000000000000001,0.8,0.21495327102803738,1.0,0.5,0.40691114245416077,0.6666666666666666,1.0,1.0,0.2555425904317386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
572,573,12.321630986164447,0.2352941176470588,0.75,0.5086900695577494,0.45303478684700504,1.0,1.0,0.3333333333333333,1.0,1.0,0.25,0.0,0.8636363636363636,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3621575342465753,0.13846153846153847,1.0,0.75,1.0,1.0,0.35170777161410927,0.4096852300242131,0.0,0.5739688641037866,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.0,0.6666666666666666,0.5,0.45839210155148097,0.6666666666666666,1.0,1.0,0.24270711785297547,0.20840950639853748,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,1.0,1.0,0.0,0.0,0.0
408,409,12.542544882151386,0.2352941176470588,0.75,0.6095559006328806,0.4673008756290329,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,0.6666666666666666,0.21875,0.6666666666666666,1.0,1.0,1.0,1.0,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.4550513698630137,0.1739770867430442,1.0,1.0,1.0,1.0,0.44095322142321214,0.5331719128329298,0.0,0.662313447231067,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,0.6666666666666666,0.75,0.6678420310296191,0.6666666666666666,1.0,1.0,0.22403733955659275,0.113345521023766,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.0
1000,1001,11.314474526246391,0.0,0.75,0.4662070654230954,0.4032971418482556,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.2222222222222222,0.25,0.41911764705882354,0.9508196721311476,0.5,1.0,0.1,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.3333333333333333,0.3931866429391131,0.0,0.0,0.36754129430957727,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.16666666666666666,0.75,0.0,0.2,0.4,0.49532710280373826,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
816,817,11.827736204810263,0.0,0.75,0.4403125963841563,0.42537955363851054,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.38235294117647056,0.8688524590163935,0.0,0.0,0.8,0.8,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.08610914245216159,0.8333333333333333,0.0,0.22345890410958902,0.16497545008183306,1.0,0.75,1.0,1.0,0.4180108425067188,0.0,0.0,0.3907463512542253,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.8,0.8,0.4859813084112149,0.6666666666666666,0.25,0.19393511988716503,0.6666666666666666,1.0,1.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
839,840,11.779128505744886,0.17647058823529413,0.75,0.44563844305834177,0.4311522458681878,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.2,0.4444444444444445,0.625,0.45588235294117646,0.22950819672131148,0.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.06236711552090716,0.8333333333333333,0.0,0.1780821917808219,0.12569558101472997,1.0,1.0,1.0,1.0,0.3151020547259695,0.20920096852300243,0.0,0.4524239105046681,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.5794392523364486,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
